Seed,n,m,eps,gamma,Iterationen,Zeit [s],Marginalfehler,Kostendifferenz,Kosten Newton,Kosten Simplex
4,256,256,1,1e-05,317,0.9039688999764621,0.0005329204416043131,4.918931682833026,1.520578604056935,6.439510286889961
5,256,256,1,1e-05,247,0.7736992000136524,0.00018566225042577524,0.7333194717729796,1.4271142943041655,2.160433766077145
6,256,256,1,1e-05,261,0.7915924000553787,0.00032288581695104,2.3668801810243845,1.5802993094510485,3.947179490475433
7,256,256,1,1e-05,292,0.8733224000316113,0.00039190453948055766,2.3381933388697203,1.6057584023399356,3.943951741209656
8,256,256,1,1e-05,257,0.772635499946773,0.00016283674188216028,0.6076487868647193,1.433122973202372,2.0407717600670914
9,256,256,1,1e-05,275,0.7904870000202209,0.00030290287139658235,1.9264384637833778,1.8497243955356863,3.776162859319064
0,256,256,1,1e-06,369,1.217172599863261,4.192204102977659e-05,0.30135882075793585,2.224611889561478,2.525970710319414
1,256,256,1,1e-06,524,1.6414792998693883,0.00012615268996069365,2.7275815848443745,4.08768303906262,6.8152646239069945
2,256,256,1,1e-06,331,0.9567894998472184,3.423023671310886e-05,0.15682916549950932,2.3377270724931734,2.4945562379926827
3,256,256,1,1e-06,417,1.2841384001076221,5.272568897231669e-05,0.4780037558588601,2.45287449640525,2.93087825226411
4,256,256,1,1e-06,544,1.9804270998574793,0.00012151786823678956,2.50485203802225,3.934658248867711,6.439510286889961
5,256,256,1,1e-06,367,1.1393504999578,3.6357907998250255e-05,0.2039954498222789,1.9564383162548662,2.160433766077145
6,256,256,1,1e-06,388,1.5376369999721646,6.618721858417994e-05,0.5195041252075248,3.427675365267908,3.947179490475433
7,256,256,1,1e-06,421,1.6389916001353413,6.1573111425961e-05,0.610408447445463,3.333543293764193,3.943951741209656
8,256,256,1,1e-06,343,1.3813231000676751,3.213230541294909e-05,0.25868896147097065,1.7820827985961207,2.0407717600670914
9,256,256,1,1e-06,380,1.3818556000478566,7.065400666991968e-05,0.4330838587386898,3.3430790005803743,3.776162859319064
0,256,256,1,5e-07,389,1.395875799935311,2.471149357720359e-05,0.1936022551939418,2.332368455125472,2.525970710319414
1,256,256,1,5e-07,496,1.8437145999632776,6.385952650828433e-05,1.3908782180390098,5.424386405867985,6.8152646239069945
2,256,256,1,5e-07,329,1.1291793999262154,1.8434281101145297e-05,0.08571062347245606,2.4088456145202266,2.4945562379926827
3,256,256,1,5e-07,435,1.5823238000739366,2.7765099032479174e-05,0.2660668752554658,2.664811377008644,2.93087825226411
4,256,256,1,5e-07,568,2.2159363999962807,6.332807367882831e-05,1.3754714293900339,5.064038857499927,6.439510286889961
5,256,256,1,5e-07,370,1.3531705001369119,1.9847577830722427e-05,0.12040159555691732,2.040032170520228,2.160433766077145
6,256,256,1,5e-07,388,1.5126245999708772,3.4819664156505135e-05,0.2718049355607821,3.675374554914651,3.947179490475433
7,256,256,1,5e-07,475,1.8210469000041485,3.157592062530412e-05,0.32902729573326406,3.614924445476392,3.943951741209656
